file_name,label,split
classical/classical.00051.wav,classical,train
classical/classical.00052.wav,classical,train
classical/classical.00053.wav,classical,train
classical/classical.00054.wav,classical,train
classical/classical.00055.wav,classical,train
classical/classical.00056.wav,classical,train
classical/classical.00057.wav,classical,train
classical/classical.00058.wav,classical,train
classical/classical.00059.wav,classical,train
classical/classical.00060.wav,classical,train
classical/classical.00061.wav,classical,train
classical/classical.00062.wav,classical,train
classical/classical.00063.wav,classical,train
classical/classical.00064.wav,classical,train
classical/classical.00065.wav,classical,train
classical/classical.00066.wav,classical,train
classical/classical.00067.wav,classical,train
classical/classical.00068.wav,classical,valid
classical/classical.00069.wav,classical,valid
classical/classical.00070.wav,classical,valid
classical/classical.00071.wav,classical,valid
classical/classical.00072.wav,classical,valid
classical/classical.00073.wav,classical,valid
classical/classical.00074.wav,classical,valid
classical/classical.00075.wav,classical,valid
classical/classical.00076.wav,classical,valid
classical/classical.00077.wav,classical,test
classical/classical.00078.wav,classical,test
classical/classical.00079.wav,classical,test
classical/classical.00080.wav,classical,train
classical/classical.00081.wav,classical,train
classical/classical.00082.wav,classical,train
classical/classical.00083.wav,classical,train
classical/classical.00084.wav,classical,train
classical/classical.00085.wav,classical,train
classical/classical.00086.wav,classical,train
classical/classical.00087.wav,classical,train
classical/classical.00088.wav,classical,train
classical/classical.00089.wav,classical,train
classical/classical.00090.wav,classical,train
classical/classical.00091.wav,classical,train
classical/classical.00092.wav,classical,train
classical/classical.00093.wav,classical,train
classical/classical.00094.wav,classical,train
classical/classical.00095.wav,classical,train
classical/classical.00096.wav,classical,train
classical/classical.00097.wav,classical,train
classical/classical.00098.wav,classical,train
classical/classical.00099.wav,classical,train
country/country.00000.wav,country,valid
country/country.00001.wav,country,valid
country/country.00002.wav,country,valid
country/country.00003.wav,country,valid
country/country.00004.wav,country,valid
country/country.00005.wav,country,valid
country/country.00006.wav,country,valid
country/country.00007.wav,country,valid
country/country.00008.wav,country,
country/country.00009.wav,country,valid
country/country.00010.wav,country,valid
country/country.00011.wav,country,valid
country/country.00012.wav,country,valid
country/country.00013.wav,country,valid
country/country.00014.wav,country,valid
country/country.00015.wav,country,valid
country/country.00016.wav,country,valid
country/country.00017.wav,country,valid
country/country.00018.wav,country,valid
country/country.00019.wav,country,train
country/country.00020.wav,country,train
country/country.00021.wav,country,train
country/country.00022.wav,country,train
country/country.00023.wav,country,train
country/country.00024.wav,country,train
country/country.00025.wav,country,train
country/country.00026.wav,country,train
country/country.00027.wav,country,valid
country/country.00028.wav,country,train
country/country.00029.wav,country,train
country/country.00030.wav,country,test
country/country.00031.wav,country,test
country/country.00032.wav,country,test
country/country.00033.wav,country,test
country/country.00034.wav,country,test
country/country.00035.wav,country,test
country/country.00036.wav,country,test
country/country.00037.wav,country,test
country/country.00038.wav,country,test
country/country.00039.wav,country,test
country/country.00040.wav,country,test
country/country.00041.wav,country,valid
country/country.00042.wav,country,valid
country/country.00043.wav,country,test
country/country.00044.wav,country,test
country/country.00045.wav,country,valid
country/country.00046.wav,country,test
country/country.00047.wav,country,test
country/country.00048.wav,country,test
country/country.00049.wav,country,valid
country/country.00050.wav,country,test
country/country.00051.wav,country,test
country/country.00052.wav,country,
country/country.00053.wav,country,test
country/country.00054.wav,country,test
country/country.00055.wav,country,test
country/country.00056.wav,country,test
country/country.00057.wav,country,test
country/country.00058.wav,country,test
country/country.00059.wav,country,test
country/country.00060.wav,country,test
country/country.00061.wav,country,test
country/country.00062.wav,country,test
country/country.00063.wav,country,test
country/country.00064.wav,country,test
country/country.00065.wav,country,train
country/country.00066.wav,country,train
country/country.00067.wav,country,train
country/country.00068.wav,country,train
country/country.00069.wav,country,train
country/country.00070.wav,country,train
country/country.00071.wav,country,train
country/country.00072.wav,country,train
country/country.00073.wav,country,train
country/country.00074.wav,country,train
country/country.00075.wav,country,train
country/country.00076.wav,country,train
country/country.00077.wav,country,train
country/country.00078.wav,country,train
country/country.00079.wav,country,train
country/country.00080.wav,country,train
country/country.00081.wav,country,train
country/country.00082.wav,country,train
country/country.00083.wav,country,train
country/country.00084.wav,country,train
country/country.00085.wav,country,train
country/country.00086.wav,country,train
country/country.00087.wav,country,train
country/country.00088.wav,country,train
country/country.00089.wav,country,train
country/country.00090.wav,country,train
country/country.00091.wav,country,train
country/country.00092.wav,country,train
country/country.00093.wav,country,train
country/country.00094.wav,country,train
country/country.00095.wav,country,train
country/country.00096.wav,country,train
country/country.00097.wav,country,train
country/country.00098.wav,country,train
country/country.00099.wav,country,train
disco/disco.00000.wav,disco,valid
disco/disco.00001.wav,disco,test
disco/disco.00002.wav,disco,valid
disco/disco.00003.wav,disco,valid
disco/disco.00004.wav,disco,valid
disco/disco.00005.wav,disco,train
disco/disco.00006.wav,disco,valid
disco/disco.00007.wav,disco,valid
disco/disco.00008.wav,disco,valid
disco/disco.00009.wav,disco,valid
disco/disco.00010.wav,disco,valid
disco/disco.00011.wav,disco,valid
disco/disco.00012.wav,disco,valid
disco/disco.00013.wav,disco,valid
disco/disco.00014.wav,disco,valid
disco/disco.00015.wav,disco,train
disco/disco.00016.wav,disco,train
disco/disco.00017.wav,disco,train
disco/disco.00018.wav,disco,train
disco/disco.00019.wav,disco,train
disco/disco.00020.wav,disco,train
disco/disco.00021.wav,disco,test
disco/disco.00022.wav,disco,train
disco/disco.00023.wav,disco,train
disco/disco.00024.wav,disco,train
disco/disco.00025.wav,disco,train
disco/disco.00026.wav,disco,train
disco/disco.00027.wav,disco,train
disco/disco.00028.wav,disco,train
disco/disco.00029.wav,disco,train
disco/disco.00030.wav,disco,train
disco/disco.00031.wav,disco,train
disco/disco.00032.wav,disco,train
disco/disco.00033.wav,disco,train
disco/disco.00034.wav,disco,train
disco/disco.00035.wav,disco,train
disco/disco.00036.wav,disco,train
disco/disco.00037.wav,disco,train
disco/disco.00038.wav,disco,
disco/disco.00039.wav,disco,train
disco/disco.00040.wav,disco,train
disco/disco.00041.wav,disco,train
disco/disco.00042.wav,disco,train
disco/disco.00043.wav,disco,train
disco/disco.00044.wav,disco,train
disco/disco.00045.wav,disco,train
disco/disco.00046.wav,disco,valid
disco/disco.00047.wav,disco,train
disco/disco.00048.wav,disco,valid
disco/disco.00049.wav,disco,train
disco/disco.00050.wav,disco,
disco/disco.00051.wav,disco,
disco/disco.00052.wav,disco,valid
disco/disco.00053.wav,disco,train
disco/disco.00054.wav,disco,train
disco/disco.00055.wav,disco,
disco/disco.00056.wav,disco,train
disco/disco.00057.wav,disco,train
disco/disco.00058.wav,disco,test
disco/disco.00059.wav,disco,train
disco/disco.00060.wav,disco,
disco/disco.00061.wav,disco,train
disco/disco.00062.wav,disco,test
disco/disco.00063.wav,disco,test
disco/disco.00064.wav,disco,test
disco/disco.00065.wav,disco,test
disco/disco.00066.wav,disco,test
disco/disco.00067.wav,disco,valid
disco/disco.00068.wav,disco,valid
disco/disco.00069.wav,disco,test
disco/disco.00070.wav,disco,train
disco/disco.00071.wav,disco,
disco/disco.00072.wav,disco,valid
disco/disco.00073.wav,disco,train
disco/disco.00074.wav,disco,train
disco/disco.00075.wav,disco,valid
disco/disco.00076.wav,disco,test
disco/disco.00077.wav,disco,test
disco/disco.00078.wav,disco,test
disco/disco.00079.wav,disco,test
disco/disco.00080.wav,disco,test
disco/disco.00081.wav,disco,test
disco/disco.00082.wav,disco,test
disco/disco.00083.wav,disco,test
disco/disco.00084.wav,disco,test
disco/disco.00085.wav,disco,test
disco/disco.00086.wav,disco,test
disco/disco.00087.wav,disco,test
disco/disco.00088.wav,disco,test
disco/disco.00089.wav,disco,train
disco/disco.00090.wav,disco,valid
disco/disco.00091.wav,disco,test
disco/disco.00092.wav,disco,test
disco/disco.00093.wav,disco,test
disco/disco.00094.wav,disco,test
disco/disco.00095.wav,disco,valid
disco/disco.00096.wav,disco,test
disco/disco.00097.wav,disco,test
disco/disco.00098.wav,disco,
disco/disco.00099.wav,disco,test
hiphop/hiphop.00000.wav,hiphop,test
hiphop/hiphop.00001.wav,hiphop,
hiphop/hiphop.00002.wav,hiphop,train
hiphop/hiphop.00003.wav,hiphop,train
hiphop/hiphop.00004.wav,hiphop,train
hiphop/hiphop.00005.wav,hiphop,train
hiphop/hiphop.00006.wav,hiphop,train
hiphop/hiphop.00007.wav,hiphop,train
hiphop/hiphop.00008.wav,hiphop,train
hiphop/hiphop.00009.wav,hiphop,train
hiphop/hiphop.00010.wav,hiphop,train
hiphop/hiphop.00011.wav,hiphop,train
hiphop/hiphop.00012.wav,hiphop,train
hiphop/hiphop.00013.wav,hiphop,train
hiphop/hiphop.00014.wav,hiphop,train
hiphop/hiphop.00015.wav,hiphop,train
hiphop/hiphop.00016.wav,hiphop,train
hiphop/hiphop.00017.wav,hiphop,train
hiphop/hiphop.00018.wav,hiphop,train
hiphop/hiphop.00019.wav,hiphop,train
hiphop/hiphop.00020.wav,hiphop,train
hiphop/hiphop.00021.wav,hiphop,train
hiphop/hiphop.00022.wav,hiphop,train
hiphop/hiphop.00023.wav,hiphop,train
hiphop/hiphop.00024.wav,hiphop,train
hiphop/hiphop.00025.wav,hiphop,train
hiphop/hiphop.00026.wav,hiphop,test
hiphop/hiphop.00027.wav,hiphop,test
hiphop/hiphop.00028.wav,hiphop,train
hiphop/hiphop.00029.wav,hiphop,train
hiphop/hiphop.00030.wav,hiphop,test
hiphop/hiphop.00031.wav,hiphop,train
hiphop/hiphop.00032.wav,hiphop,train
hiphop/hiphop.00033.wav,hiphop,train
hiphop/hiphop.00034.wav,hiphop,train
hiphop/hiphop.00035.wav,hiphop,train
hiphop/hiphop.00036.wav,hiphop,train
hiphop/hiphop.00037.wav,hiphop,train
hiphop/hiphop.00038.wav,hiphop,train
hiphop/hiphop.00039.wav,hiphop,
hiphop/hiphop.00040.wav,hiphop,test
hiphop/hiphop.00041.wav,hiphop,train
hiphop/hiphop.00042.wav,hiphop,train
hiphop/hiphop.00043.wav,hiphop,test
hiphop/hiphop.00044.wav,hiphop,test
hiphop/hiphop.00045.wav,hiphop,test
hiphop/hiphop.00046.wav,hiphop,
hiphop/hiphop.00047.wav,hiphop,
hiphop/hiphop.00048.wav,hiphop,
hiphop/hiphop.00049.wav,hiphop,
hiphop/hiphop.00050.wav,hiphop,
hiphop/hiphop.00051.wav,hiphop,test
hiphop/hiphop.00052.wav,hiphop,test
hiphop/hiphop.00053.wav,hiphop,test
hiphop/hiphop.00054.wav,hiphop,test
hiphop/hiphop.00055.wav,hiphop,train
hiphop/hiphop.00056.wav,hiphop,train
hiphop/hiphop.00057.wav,hiphop,train
hiphop/hiphop.00058.wav,hiphop,train
hiphop/hiphop.00059.wav,hiphop,train
hiphop/hiphop.00060.wav,hiphop,train
hiphop/hiphop.00061.wav,hiphop,train
hiphop/hiphop.00062.wav,hiphop,test
hiphop/hiphop.00063.wav,hiphop,test
hiphop/hiphop.00064.wav,hiphop,test
hiphop/hiphop.00065.wav,hiphop,test
hiphop/hiphop.00066.wav,hiphop,test
hiphop/hiphop.00067.wav,hiphop,test
hiphop/hiphop.00068.wav,hiphop,test
hiphop/hiphop.00069.wav,hiphop,test
hiphop/hiphop.00070.wav,hiphop,test
hiphop/hiphop.00071.wav,hiphop,test
hiphop/hiphop.00072.wav,hiphop,test
hiphop/hiphop.00073.wav,hiphop,test
hiphop/hiphop.00074.wav,hiphop,test
hiphop/hiphop.00075.wav,hiphop,test
hiphop/hiphop.00076.wav,hiphop,
hiphop/hiphop.00077.wav,hiphop,train
hiphop/hiphop.00078.wav,hiphop,train
hiphop/hiphop.00079.wav,hiphop,train
hiphop/hiphop.00080.wav,hiphop,train
hiphop/hiphop.00081.wav,hiphop,valid
hiphop/hiphop.00082.wav,hiphop,valid
hiphop/hiphop.00083.wav,hiphop,valid
hiphop/hiphop.00084.wav,hiphop,valid
hiphop/hiphop.00085.wav,hiphop,valid
hiphop/hiphop.00086.wav,hiphop,valid
hiphop/hiphop.00087.wav,hiphop,valid
hiphop/hiphop.00088.wav,hiphop,valid
hiphop/hiphop.00089.wav,hiphop,valid
hiphop/hiphop.00090.wav,hiphop,valid
hiphop/hiphop.00091.wav,hiphop,valid
hiphop/hiphop.00092.wav,hiphop,valid
hiphop/hiphop.00093.wav,hiphop,valid
hiphop/hiphop.00094.wav,hiphop,valid
hiphop/hiphop.00095.wav,hiphop,valid
hiphop/hiphop.00096.wav,hiphop,valid
hiphop/hiphop.00097.wav,hiphop,valid
hiphop/hiphop.00098.wav,hiphop,valid
hiphop/hiphop.00099.wav,hiphop,test
jazz/jazz.00000.wav,jazz,train
jazz/jazz.00001.wav,jazz,train
jazz/jazz.00002.wav,jazz,valid
jazz/jazz.00003.wav,jazz,valid
jazz/jazz.00004.wav,jazz,valid
jazz/jazz.00005.wav,jazz,valid
jazz/jazz.00006.wav,jazz,valid
jazz/jazz.00007.wav,jazz,valid
jazz/jazz.00008.wav,jazz,valid
jazz/jazz.00009.wav,jazz,valid
jazz/jazz.00010.wav,jazz,valid
jazz/jazz.00011.wav,jazz,train
jazz/jazz.00012.wav,jazz,train
jazz/jazz.00013.wav,jazz,train
jazz/jazz.00014.wav,jazz,train
jazz/jazz.00015.wav,jazz,train
jazz/jazz.00016.wav,jazz,train
jazz/jazz.00017.wav,jazz,train
jazz/jazz.00018.wav,jazz,train
jazz/jazz.00019.wav,jazz,train
jazz/jazz.00020.wav,jazz,train
jazz/jazz.00021.wav,jazz,train
jazz/jazz.00022.wav,jazz,train
jazz/jazz.00023.wav,jazz,train
jazz/jazz.00024.wav,jazz,train
jazz/jazz.00025.wav,jazz,valid
jazz/jazz.00026.wav,jazz,valid
jazz/jazz.00027.wav,jazz,valid
jazz/jazz.00028.wav,jazz,valid
jazz/jazz.00029.wav,jazz,valid
jazz/jazz.00030.wav,jazz,valid
jazz/jazz.00031.wav,jazz,valid
jazz/jazz.00032.wav,jazz,valid
jazz/jazz.00033.wav,jazz,
jazz/jazz.00034.wav,jazz,
jazz/jazz.00035.wav,jazz,
jazz/jazz.00036.wav,jazz,
jazz/jazz.00037.wav,jazz,
jazz/jazz.00038.wav,jazz,
jazz/jazz.00039.wav,jazz,
jazz/jazz.00040.wav,jazz,
jazz/jazz.00041.wav,jazz,train
jazz/jazz.00042.wav,jazz,
jazz/jazz.00043.wav,jazz,
jazz/jazz.00044.wav,jazz,
jazz/jazz.00045.wav,jazz,
jazz/jazz.00046.wav,jazz,
jazz/jazz.00047.wav,jazz,train
jazz/jazz.00048.wav,jazz,train
jazz/jazz.00049.wav,jazz,train
jazz/jazz.00050.wav,jazz,train
jazz/jazz.00051.wav,jazz,train
jazz/jazz.00052.wav,jazz,train
jazz/jazz.00053.wav,jazz,train
jazz/jazz.00054.wav,jazz,train
jazz/jazz.00055.wav,jazz,train
jazz/jazz.00056.wav,jazz,train
jazz/jazz.00057.wav,jazz,train
jazz/jazz.00058.wav,jazz,train
jazz/jazz.00059.wav,jazz,train
jazz/jazz.00060.wav,jazz,train
jazz/jazz.00061.wav,jazz,train
jazz/jazz.00062.wav,jazz,train
jazz/jazz.00063.wav,jazz,train
jazz/jazz.00064.wav,jazz,train
jazz/jazz.00065.wav,jazz,train
jazz/jazz.00066.wav,jazz,train
jazz/jazz.00067.wav,jazz,train
jazz/jazz.00068.wav,jazz,train
jazz/jazz.00069.wav,jazz,train
jazz/jazz.00070.wav,jazz,train
jazz/jazz.00071.wav,jazz,train
jazz/jazz.00072.wav,jazz,train
jazz/jazz.00073.wav,jazz,test
jazz/jazz.00074.wav,jazz,test
jazz/jazz.00075.wav,jazz,test
jazz/jazz.00076.wav,jazz,test
jazz/jazz.00077.wav,jazz,test
jazz/jazz.00078.wav,jazz,test
jazz/jazz.00079.wav,jazz,test
jazz/jazz.00080.wav,jazz,test
jazz/jazz.00081.wav,jazz,test
jazz/jazz.00082.wav,jazz,test
jazz/jazz.00083.wav,jazz,test
jazz/jazz.00084.wav,jazz,test
jazz/jazz.00085.wav,jazz,test
jazz/jazz.00086.wav,jazz,test
jazz/jazz.00087.wav,jazz,test
jazz/jazz.00088.wav,jazz,test
jazz/jazz.00089.wav,jazz,test
jazz/jazz.00090.wav,jazz,test
jazz/jazz.00091.wav,jazz,test
jazz/jazz.00092.wav,jazz,test
jazz/jazz.00093.wav,jazz,test
jazz/jazz.00094.wav,jazz,test
jazz/jazz.00095.wav,jazz,test
jazz/jazz.00096.wav,jazz,test
jazz/jazz.00097.wav,jazz,test
jazz/jazz.00098.wav,jazz,test
jazz/jazz.00099.wav,jazz,test
metal/metal.00000.wav,metal,valid
metal/metal.00001.wav,metal,valid
metal/metal.00002.wav,metal,train
metal/metal.00003.wav,metal,train
metal/metal.00004.wav,metal,
metal/metal.00005.wav,metal,train
metal/metal.00006.wav,metal,valid
metal/metal.00007.wav,metal,valid
metal/metal.00008.wav,metal,valid
metal/metal.00009.wav,metal,valid
metal/metal.00010.wav,metal,valid
metal/metal.00011.wav,metal,valid
metal/metal.00012.wav,metal,test
metal/metal.00013.wav,metal,test
metal/metal.00014.wav,metal,test
metal/metal.00015.wav,metal,test
metal/metal.00016.wav,metal,valid
metal/metal.00017.wav,metal,valid
metal/metal.00018.wav,metal,valid
metal/metal.00019.wav,metal,valid
metal/metal.00020.wav,metal,valid
metal/metal.00021.wav,metal,train
metal/metal.00022.wav,metal,test
metal/metal.00023.wav,metal,test
metal/metal.00024.wav,metal,train
metal/metal.00025.wav,metal,test
metal/metal.00026.wav,metal,test
metal/metal.00027.wav,metal,test
metal/metal.00028.wav,metal,test
metal/metal.00029.wav,metal,test
metal/metal.00030.wav,metal,test
metal/metal.00031.wav,metal,test
metal/metal.00032.wav,metal,test
metal/metal.00033.wav,metal,test
metal/metal.00034.wav,metal,
metal/metal.00035.wav,metal,train
metal/metal.00036.wav,metal,valid
metal/metal.00037.wav,metal,valid
metal/metal.00038.wav,metal,test
metal/metal.00039.wav,metal,test
metal/metal.00040.wav,metal,
metal/metal.00041.wav,metal,
metal/metal.00042.wav,metal,
metal/metal.00043.wav,metal,
metal/metal.00044.wav,metal,
metal/metal.00045.wav,metal,
metal/metal.00046.wav,metal,train
metal/metal.00047.wav,metal,train
metal/metal.00048.wav,metal,train
metal/metal.00049.wav,metal,train
metal/metal.00050.wav,metal,train
metal/metal.00051.wav,metal,train
metal/metal.00052.wav,metal,train
metal/metal.00053.wav,metal,train
metal/metal.00054.wav,metal,train
metal/metal.00055.wav,metal,train
metal/metal.00056.wav,metal,train
metal/metal.00057.wav,metal,train
metal/metal.00058.wav,metal,
metal/metal.00059.wav,metal,train
metal/metal.00060.wav,metal,train
metal/metal.00061.wav,metal,train
metal/metal.00062.wav,metal,train
metal/metal.00063.wav,metal,train
metal/metal.00064.wav,metal,train
metal/metal.00065.wav,metal,train
metal/metal.00066.wav,metal,train
metal/metal.00067.wav,metal,test
metal/metal.00068.wav,metal,valid
metal/metal.00069.wav,metal,train
metal/metal.00070.wav,metal,test
metal/metal.00071.wav,metal,train
metal/metal.00072.wav,metal,train
metal/metal.00073.wav,metal,test
metal/metal.00074.wav,metal,test
metal/metal.00075.wav,metal,test
metal/metal.00076.wav,metal,valid
metal/metal.00077.wav,metal,valid
metal/metal.00078.wav,metal,test
metal/metal.00079.wav,metal,train
metal/metal.00080.wav,metal,train
metal/metal.00081.wav,metal,valid
metal/metal.00082.wav,metal,valid
metal/metal.00083.wav,metal,test
metal/metal.00084.wav,metal,train
metal/metal.00085.wav,metal,test
metal/metal.00086.wav,metal,train
metal/metal.00087.wav,metal,test
metal/metal.00088.wav,metal,test
metal/metal.00089.wav,metal,train
metal/metal.00090.wav,metal,train
metal/metal.00091.wav,metal,train
metal/metal.00092.wav,metal,train
metal/metal.00093.wav,metal,train
metal/metal.00094.wav,metal,train
metal/metal.00095.wav,metal,train
metal/metal.00096.wav,metal,train
metal/metal.00097.wav,metal,train
metal/metal.00098.wav,metal,train
metal/metal.00099.wav,metal,train
pop/pop.00000.wav,pop,test
pop/pop.00001.wav,pop,test
pop/pop.00002.wav,pop,train
pop/pop.00003.wav,pop,train
pop/pop.00004.wav,pop,train
pop/pop.00005.wav,pop,train
pop/pop.00006.wav,pop,train
pop/pop.00007.wav,pop,train
pop/pop.00008.wav,pop,train
pop/pop.00009.wav,pop,train
pop/pop.00010.wav,pop,valid
pop/pop.00011.wav,pop,train
pop/pop.00012.wav,pop,train
pop/pop.00013.wav,pop,test
pop/pop.00014.wav,pop,test
pop/pop.00015.wav,pop,
pop/pop.00016.wav,pop,train
pop/pop.00017.wav,pop,train
pop/pop.00018.wav,pop,train
pop/pop.00019.wav,pop,train
pop/pop.00020.wav,pop,train
pop/pop.00021.wav,pop,
pop/pop.00022.wav,pop,
pop/pop.00023.wav,pop,train
pop/pop.00024.wav,pop,train
pop/pop.00025.wav,pop,train
pop/pop.00026.wav,pop,train
pop/pop.00027.wav,pop,train
pop/pop.00028.wav,pop,train
pop/pop.00029.wav,pop,train
pop/pop.00030.wav,pop,
pop/pop.00031.wav,pop,train
pop/pop.00032.wav,pop,train
pop/pop.00033.wav,pop,train
pop/pop.00034.wav,pop,train
pop/pop.00035.wav,pop,train
pop/pop.00036.wav,pop,train
pop/pop.00037.wav,pop,
pop/pop.00038.wav,pop,train
pop/pop.00039.wav,pop,train
pop/pop.00040.wav,pop,train
pop/pop.00041.wav,pop,train
pop/pop.00042.wav,pop,train
pop/pop.00043.wav,pop,test
pop/pop.00044.wav,pop,train
pop/pop.00045.wav,pop,
pop/pop.00046.wav,pop,train
pop/pop.00047.wav,pop,
pop/pop.00048.wav,pop,
pop/pop.00049.wav,pop,train
pop/pop.00050.wav,pop,train
pop/pop.00051.wav,pop,
pop/pop.00052.wav,pop,
pop/pop.00053.wav,pop,valid
pop/pop.00054.wav,pop,
pop/pop.00055.wav,pop,valid
pop/pop.00056.wav,pop,
pop/pop.00057.wav,pop,
pop/pop.00058.wav,pop,valid
pop/pop.00059.wav,pop,valid
pop/pop.00060.wav,pop,valid
pop/pop.00061.wav,pop,valid
pop/pop.00062.wav,pop,valid
pop/pop.00063.wav,pop,test
pop/pop.00064.wav,pop,test
pop/pop.00065.wav,pop,test
pop/pop.00066.wav,pop,test
pop/pop.00067.wav,pop,
pop/pop.00068.wav,pop,
pop/pop.00069.wav,pop,test
pop/pop.00070.wav,pop,test
pop/pop.00071.wav,pop,test
pop/pop.00072.wav,pop,test
pop/pop.00073.wav,pop,test
pop/pop.00074.wav,pop,test
pop/pop.00075.wav,pop,test
pop/pop.00076.wav,pop,test
pop/pop.00077.wav,pop,test
pop/pop.00078.wav,pop,test
pop/pop.00079.wav,pop,test
pop/pop.00080.wav,pop,train
